Year,Month,Sydney,Blue Mountains,Capital Country,Central Coast,Central NSW,Hunter,New England North West,North Coast NSW,Outback NSW,Riverina,Snowy Mountains,South Coast,The Murray,Melbourne,Ballarat,Bendigo Loddon,Central Highlands,Central Murray,Geelong,Gippsland,Goulburn,High Country,Lakes,Macedon,Mallee,Melbourne East,Murray East,Peninsula,Phillip Island,Spa Country,Upper Yarra,Western,Western Grampians,Wimmera,Brisbane,Bundaberg,Central Queensland,Darling Downs,Fraser Coast,Gold Coast,Mackay,Northern,Outback,Sunshine Coast,Tropical North Queensland,Whitsundays,Adelaide,Adelaide Hills,Barossa,Clare Valley,Eyre Peninsula,Fleurieu Peninsula,Limestone Coast,Murraylands,Riverland,Yorke Peninsula,Flinders Ranges and Outback,Kangaroo Island,Experience Perth,Australia's Golden Outback,Australia's North West,Australia's South West,Australia's Coral Coast,Hobart and the South,East Coast,"Launceston, Tamar and the North",North West,Wilderness West,Darwin,Barkly,Alice Springs,Kakadu Arnhem,Katherine Daly,Lasseter,MacDonnell,Canberra
2002,October,2341.024736,184.9399675,301.3063015,352.1039007,863.0930252,825.2518536,524.0363442,1791.58915,190.9424466,262.363912,89.3956645,1076.188224,317.312376,1917.290036,84.5932961,177.4614225,68.192865,161.3501623,248.316694,346.9050041,48.1169422,134.4908903,243.6579849,8.9423396,306.8678256,57.5415354,18.7211484,130.1695335,99.7863023,36.313877,33.9174116,380.4663466,67.2923777,59.5980881,1658.770351,100.5442799,328.2824199,478.9079441,388.8943838,1912.435804,236.4986625,428.9183268,285.6254081,1156.074572,831.8260705,283.2533748,823.0506761,5.6018048,89.7300761,46.6637854,132.6002933,120.0764997,202.928603,77.3341324,102.0597802,135.1144394,330.5366651,40.2965115,1056.824756,300.2224057,612.6800656,579.1262351,856.0034645,177.5902349,52.9751432,94.3587418,119.9445996,32.4740431,856.0887269,61.44737,154.3039457,53.5769161,247.6423036,110.4549775,70.7565232,595.7908924
2002,November,1717.949688,131.2976584,135.3061438,332.663115,308.0738804,510.5086305,197.6295923,1051.676331,92.3316699,209.9332826,143.4043484,713.6088916,222.0990215,1469.118156,159.0743179,86.5032985,62.1638327,161.5975461,433.1204926,297.0842331,70.1491818,229.4584817,164.4937245,24.4985816,262.9320485,54.5331339,46.2786375,148.8288975,73.5801766,46.0277005,26.5271241,434.3507906,112.5241823,27.380293,1808.716614,120.2908481,174.6865649,187.7947537,350.9246713,1039.646264,47.8683574,181.0378856,36.8412506,749.4322299,294.7706794,259.4968282,405.1676327,31.7121158,22.3007739,20.1606996,219.1610449,117.9144948,88.0592587,58.0773229,93.5193324,117.6854483,258.4952518,16.0389555,720.2886883,230.7610488,131.9662251,435.0320181,226.1750605,275.8270752,62.3842203,93.5998593,86.5023338,29.3596373,227.6770282,23.7552958,361.6035153,19.1413728,252.1979069,3.7714371,20.1937096,295.4363987
2002,December,1942.537972,91.1471782,227.9426338,540.0970632,527.9678792,684.0232639,386.5313522,1658.716199,156.7190757,220.8028731,52.0681422,1246.306735,374.6353289,1917.258023,157.4549346,191.8585187,115.5125954,133.8952644,168.1803635,309.4273912,57.0328825,161.1857238,112.757157,105.1486919,270.1207549,84.4913999,5.9587722,299.0087626,151.746411,70.2596092,43.7516415,292.7712758,94.0625013,66.6575758,1430.016566,259.5945143,307.0561573,680.0852773,184.9040591,1167.961671,133.2818803,215.5425512,55.6982443,1068.496769,397.1030511,119.4193584,613.5908377,159.9997264,31.6039252,11.4290552,120.8348851,140.1818338,88.426616,11.6097549,39.306655,85.4515062,97.7983683,39.5844409,733.292781,207.2711543,277.6532553,359.3533713,218.8122163,290.4637819,40.8087306,195.2071231,250.4676578,17.3459845,148.873662,10.7156232,32.3704174,4.1345166,18.6474784,28.6491547,0,445.2319957
2003,January,2528.215949,68.6631978,237.4191054,729.8840353,455.4336552,1108.223723,426.8929132,3810.93858,176.7244741,419.9183534,173.0959829,3462.743036,579.4218107,2041.628312,173.2591414,348.6154872,100.9437086,345.9346926,652.4116899,566.07434,77.4232764,332.4870714,389.116381,108.0175574,324.0922325,33.3874649,139.3048814,1000.349408,585.3472162,89.9332031,125.5960485,1195.338902,49.2628165,50.6781478,3040.148777,297.7708937,449.7116221,419.2521456,293.7745041,2842.631794,298.8948232,323.5147527,134.8301015,2387.215785,584.4315891,137.7024194,1183.792996,20.3728044,83.6890737,88.4371089,300.8882009,450.9968376,174.8883128,58.5145445,208.6262986,438.473324,187.0411491,163.9485382,1620.039182,436.2122792,105.6381868,1337.692516,543.828766,649.4900997,201.6292496,223.5878829,256.9603436,21.0881377,102.1666563,11.6618728,28.0880956,7.2230735,10.1645991,7.6708002,0.8015968,316.411592
2003,February,1794.655361,94.3853527,27.9105789,371.0461124,341.3085092,475.2452719,242.6570068,1055.092177,45.6707554,97.9808841,54.4019868,849.1604196,286.3504789,1616.366886,70.3422837,81.0100185,43.8707074,151.5032693,136.3302724,99.7760231,50.5771849,75.9875645,273.9384928,51.189392,83.7688759,91.6295277,32.5491824,586.1243167,295.1644467,30.1025083,25.9610464,365.7658384,27.3276828,22.0631764,953.3441493,30.82744,118.2887944,227.051177,130.5843749,962.1212323,96.4587669,104.9961974,21.5819925,1129.434325,563.030319,82.0318551,458.3473285,3.4879199,16.436866,12.3032686,104.1564945,163.8082877,200.7697474,38.7938009,23.002737,120.9241011,87.807552,78.9129765,593.5496711,272.6626427,120.9004032,328.1850127,210.2479635,273.2396375,145.8601133,219.367258,218.9948629,45.3283326,134.0443401,10.5137006,14.4941299,60.1226002,52.9646482,9.5444798,0,356.0364229
2003,March,1879.391111,53.8188,147.7962366,285.8656836,302.6315518,876.2998762,297.3046115,1659.248264,24.6016742,367.8419146,78.5333187,1035.445114,174.6317279,1563.741339,115.3631315,301.3715313,103.7301544,153.5178975,145.4757359,121.2715167,79.7945389,302.34166,171.8306907,35.8686738,175.5640856,14.2945757,42.7998959,210.5750509,166.0068498,13.4728595,62.3127246,466.0918322,54.8467926,24.5730484,877.6490009,23.4828687,211.5653049,336.5865356,73.0606667,1294.62198,45.2363504,282.4173135,50.3901784,802.6285625,256.1938878,38.6494064,664.9280528,10.0043361,12.948424,34.3227421,264.5531385,119.2977342,55.4673225,66.9705416,40.2503091,130.5205507,35.2519352,74.284741,932.8949393,177.8938985,108.438721,564.289606,230.8483868,282.72318,119.7416452,262.211927,167.1647564,32.8729401,291.7568444,11.2829302,11.685844,11.2675244,15.9110469,46.783199,9.1973521,342.2860167
2003,April,1623.369166,175.0073604,326.4659915,501.3778658,629.9658907,919.9605596,282.3016391,1660.269809,155.3116541,217.6386856,113.1919186,1100.506845,374.920566,1408.305419,118.4250617,233.1308828,212.8939068,276.34668,244.8270258,322.0044534,140.3928201,275.4490273,225.978087,36.8645202,255.6737831,68.3694719,41.9408327,368.8643055,186.8142782,78.5813337,19.5195288,660.1283046,52.0853186,38.9171401,1280.148907,165.7247996,224.3726093,278.0349215,356.4484381,1011.738783,141.7263271,105.1898153,115.5339379,1332.117309,488.0317938,207.6785897,616.2985067,25.2678919,37.1051903,29.242041,238.4742533,186.7238808,210.6641246,71.8806627,134.9540059,202.7022941,194.9302291,39.8662991,708.8258528,215.3661305,131.2770528,632.9629062,365.1750984,429.0030978,127.3312255,139.2062403,178.4292412,39.5684557,232.0130914,42.2982933,105.9344731,11.4516839,4.9578499,50.6408061,12.6792697,329.6493846
2003,May,1987.221674,39.0856355,255.5371037,160.7389893,399.4036882,514.0732235,277.5946117,1028.78996,109.3370018,301.7702151,143.7841069,658.4505869,284.1942854,1532.006792,58.4875104,97.0616589,107.1983396,287.2225217,189.3553534,112.7772122,102.9619488,160.0099893,168.5106299,50.8689201,218.5108183,170.2650566,4.9765554,90.9249808,68.4391604,41.633699,55.4635878,263.719727,64.2879266,97.6091985,1800.546844,106.7751415,294.0019884,293.0956373,120.820235,939.948194,117.4604635,105.3640452,189.8670105,741.571108,467.2482949,123.6837661,698.0303879,10.8471737,41.1969931,44.0160688,274.6960583,44.2271362,121.6736656,36.8782305,51.9393098,186.0461927,220.317454,37.1834121,735.1167903,222.7810518,150.3147547,393.7027106,237.1558007,432.6677959,62.1605668,150.5217869,150.9121689,107.137654,205.8189682,28.1086357,142.9764275,75.447303,124.0601409,80.3980467,9.8938454,541.2390352
2003,June,1710.528731,123.6898762,173.5724203,351.2907598,378.2555937,436.9342379,322.5083376,1026.2358,130.1514953,169.3148214,117.1919689,709.4815888,135.6102762,1824.211921,75.0965166,130.139538,64.1175714,173.9739782,170.5653797,265.7412254,60.4453006,200.9093405,157.5390438,31.6430074,153.7621673,110.0051892,43.1672736,190.6253056,81.6118279,75.733619,12.0498229,266.9504733,48.3789222,35.9879806,1080.421484,101.9088268,610.2224058,346.9122782,69.6177779,1019.847672,222.0511551,342.499865,55.8967417,688.8999995,920.9723087,150.3846144,638.1040221,3.6506404,41.8460723,63.3779019,69.348337,137.9258078,62.0470589,70.4692366,89.0771649,71.2888547,126.914472,11.5059911,904.2580902,210.2819407,350.5565055,527.5452229,287.2823358,237.1100553,82.6635698,137.328954,58.934958,19.983681,178.6515742,10.0548147,66.6639119,10.3926258,55.8311026,18.8854325,13.9406302,436.7598317
2003,July,1995.730035,140.1025857,217.3775954,323.7128404,526.4661524,530.9329001,297.3559593,1191.038546,128.1874816,253.5376766,455.6793585,703.9137911,169.0291624,1609.566761,165.6548854,185.8584029,34.8610807,105.468786,227.7196636,205.9297443,104.9756229,436.5179676,166.2543828,27.6622336,153.0649459,74.009945,12.390977,130.9950179,101.4736515,48.549813,45.8980487,351.7971979,75.9758017,44.2683337,1591.089928,106.2686683,459.3038356,305.529012,363.6726137,1227.908098,130.8567057,491.0954651,406.4649341,863.5622954,1234.630327,219.91809,806.9010348,108.011894,64.4158354,17.4890996,135.8449336,206.0276357,93.4380761,26.9789232,141.5686988,185.1621045,219.0604018,7.477682,946.5150213,213.6033256,441.671871,533.8499962,330.2224921,205.3836378,43.2013267,85.7282641,97.6174894,13.8153835,366.8927083,41.4367972,180.0768258,50.2317699,134.1148058,55.2707,29.5377695,460.6298284
2003,August,1543.253528,100.2343086,109.321449,257.549297,464.1205357,513.643085,392.8084301,1468.297997,134.1925311,190.8905351,489.9954196,538.2616656,225.8226423,1440.342199,97.540256,249.6967144,65.6451267,177.7545018,99.0670594,117.1079453,75.5059593,519.3982221,85.0923737,29.1989352,186.3835835,44.1364886,25.4351931,103.0304054,124.0959141,60.8017142,13.1799755,181.0613502,47.9159752,4.1077132,1292.836311,334.0134483,536.1328921,583.5054604,506.1536706,1252.629186,142.4476831,383.5884308,197.1696555,808.4028486,1030.734932,93.5242733,585.4003887,25.5379783,20.4058982,41.7563754,169.0392621,62.8261219,68.4302332,32.051974,35.5442756,101.4937171,205.7724467,22.4328804,563.6951846,198.3193813,500.6856848,525.5023995,598.0339098,196.805487,88.1449108,92.2807345,38.567683,22.7246602,223.7531175,23.2851556,75.7174379,139.0017762,56.0803817,54.8120172,14.0035773,315.6774688
2003,September,1622.007998,110.2814206,233.652226,254.4938212,424.1184569,589.8718978,298.7292198,1164.307686,121.6587661,167.9766536,255.9611372,597.3596038,259.3619122,1095.917266,90.0594353,97.6329015,25.4616225,172.1983215,85.1561038,245.6076068,61.8102171,204.8494907,107.7029946,24.305026,215.5056241,104.2852176,31.6843203,93.2631532,34.6836007,33.2206687,21.3112349,310.8618818,17.9203345,33.4635221,1123.720213,241.1462959,569.7242992,428.3711045,217.4392006,1831.922584,151.8331001,264.1427751,427.8184387,1405.506216,1029.920016,260.7032846,696.7579648,17.322127,34.2123163,14.193017,94.3038448,62.7365621,62.2626485,41.785244,73.8939438,49.5444976,244.70881,18.3732698,882.8995508,466.8152333,688.3348937,615.3501317,469.4223139,165.7494054,24.3236015,61.4672724,66.8002839,12.9482042,454.5155971,40.6071191,80.0183378,108.2665366,139.2333386,43.7914391,23.2006417,468.2735094
2003,October,1758.057464,145.2245102,374.7855482,250.6304732,760.5053536,688.0251976,328.2464697,1782.568578,182.2324515,410.8702766,209.0078134,1029.255828,253.2302141,1444.736717,85.1414452,222.4636369,76.7520057,146.1315463,274.7594612,345.8474188,140.308798,186.5970514,141.6804394,16.6453912,157.9238875,40.8203636,35.7325679,252.9787926,219.4263157,38.0295349,34.3465625,238.1401629,56.3458726,6.4019668,1263.163084,193.8909844,460.8089626,455.9406766,226.4397912,1321.635638,220.7356851,261.7625755,146.4763209,1212.53134,967.8892422,643.6734634,586.3805086,28.2655816,16.5613334,24.2952625,154.1603042,98.890021,221.2606562,79.5521956,113.8989585,194.3874068,387.7402089,22.7014227,1011.895221,813.4581595,574.2772079,451.6580884,500.8992925,250.2982665,69.166622,140.9504185,136.1115784,46.1165911,171.5217531,29.0446828,124.6386957,62.222183,87.8020094,61.984752,71.8056757,453.7287092
2003,November,1641.095975,35.7929661,123.9866547,245.0579301,348.0755755,526.6817881,201.8653071,1537.131937,33.5568165,102.1890913,40.4309626,705.578698,277.0100522,1732.916662,122.5287144,202.7116114,161.8986042,151.1311415,188.2829164,201.8172786,152.2954198,152.6843234,89.3973358,21.0544166,148.3017039,49.656443,6.3824143,277.6986965,126.430426,34.2802194,29.775291,319.6479883,67.6218101,12.0987735,903.4546735,169.0610256,193.4046385,380.431261,283.6780721,2121.617708,115.0102128,221.0580134,81.8670179,968.5305212,1172.125087,219.1279,604.7757153,19.1097695,99.6611427,42.1270957,124.6351659,100.2134011,64.0588097,46.3095032,105.3473846,165.5016822,257.2954358,12.8777608,757.9040512,275.2706802,252.0704434,515.7859069,187.2192861,230.6423216,51.8042919,202.227793,316.216753,18.8068528,144.1390951,6.9808332,16.9035797,65.1084912,66.0308262,12.3626957,5.2491772,562.7143249
2003,December,2337.428623,139.2177747,108.422715,380.5757,333.4598358,569.2960433,194.3830439,1347.678218,46.4207612,183.9037463,216.6195393,1055.966032,291.6994814,1539.108886,78.1355525,145.1670729,72.8819809,203.4246319,198.6517141,247.8814241,188.4198613,205.4020475,111.7518349,23.4297738,173.8119801,14.9806395,11.2845435,294.6449377,120.3141598,63.0848391,74.8534947,385.2098704,42.3397967,62.1003636,1340.917651,93.9591455,185.8750011,249.7008434,253.137156,984.9209005,131.2701168,83.3509655,31.8838102,993.1909689,428.1049061,256.3864834,500.0361009,6.9390241,39.050006,15.9336041,170.2398213,154.0520413,36.5442958,42.393728,47.8192406,85.0232285,61.2390927,32.099259,778.1282402,428.2576543,198.2415553,789.6804022,193.4549887,438.0101383,58.0857659,126.3495541,206.5318708,10.6843338,104.7924175,27.3317933,69.5127091,93.5040561,9.1689008,0,21.7143602,651.4127891
2004,January,2826.695147,179.0190433,217.3617648,994.9227235,714.9665943,1641.629319,750.5328039,3887.654982,142.0556111,160.9031372,418.2634041,2905.919656,758.0899182,2155.480489,104.4938182,207.4248811,224.0125798,648.9287298,450.6977175,581.1013818,230.4367391,462.4102342,675.4481144,108.0188247,300.8612059,254.8115264,63.5442896,978.3667739,495.5144536,65.1940725,75.5679107,1563.279014,68.2452722,62.5852414,2628.341249,377.8913132,558.8427806,635.7831228,308.8997351,1888.66792,177.3521228,132.2648297,285.409729,1826.879719,629.9118384,299.0533573,1523.159808,114.5146159,67.3225135,25.2279715,364.9491188,293.8190801,293.7860827,171.9386584,411.4038081,327.6108686,152.8827889,138.4506325,1711.905433,393.759751,262.5690718,1518.168925,360.7637696,987.9912277,308.528136,419.2142958,352.6708618,58.5821929,145.002356,13.4071659,97.2825927,6.0629007,30.9638337,16.522734,5.5380045,518.5917256
2004,February,1522.123167,100.0102765,152.4169044,405.9865885,203.9105457,411.7341506,281.956887,1031.194124,32.6269673,94.6423057,80.0725495,1069.05777,158.7700281,1380.447103,95.0962142,128.0176009,81.4214964,131.144528,128.5993064,247.7513792,73.0526586,222.4449142,269.9429089,38.2708233,125.1988428,37.120058,47.9036699,189.834735,67.7301813,36.4361872,75.7800501,326.9014671,57.3016069,17.0177523,1048.825729,59.5883886,191.3661421,258.124183,94.1660615,1031.078417,67.705815,204.3266176,47.9231743,557.3783243,489.9292379,151.9755543,586.088973,27.9290437,38.9629493,31.47721,199.2365678,171.7060927,122.5810271,37.7572959,36.83639,67.6626408,107.905414,27.9044775,552.1765483,172.0100069,167.8729512,528.609401,105.2539891,553.071714,85.4923275,318.8597789,194.7812097,88.6978661,142.2256006,1.4051379,15.161535,6.2326925,16.6170581,2.3242551,151.0550013,375.3500268
2004,March,1818.910206,41.5763763,79.9370119,189.6296614,266.6980578,462.6053402,317.7901751,1127.585473,82.4470361,137.0196797,144.2789884,1104.264047,239.390297,1343.66128,84.8484566,82.4084169,61.0723416,173.4729413,233.0370049,199.6839651,269.0353366,211.5049921,253.9810285,68.4681736,171.1906537,19.6253612,30.2514818,553.6584178,211.8925318,49.7909285,113.164412,378.9102402,82.0780001,6.5707773,1255.557792,142.2933917,148.4370138,257.7174579,12.4684407,1234.693467,45.7243189,197.524599,29.9554208,652.4754923,373.4263157,63.8474999,667.0199416,39.7366793,36.8502425,13.2164475,347.3186385,96.3126164,99.4247561,63.5908344,21.56035,100.2244193,87.5299163,42.6191435,915.527508,406.9538212,149.304011,640.0072514,133.7934368,542.0639053,118.6020647,229.1055266,204.805916,78.649572,211.7092788,3.5324724,39.0317161,9.0727886,21.9756844,7.3865453,1.3243562,433.8106908
2004,April,2324.263444,178.9144298,214.5172608,544.7119407,647.3392659,737.1039371,490.6715917,2017.842407,231.1628743,230.3938868,101.7930148,1193.454758,408.1103169,1634.756841,72.6189338,293.4455968,138.197858,411.3752979,292.8323442,321.7070869,103.8809829,324.0030072,204.8899554,27.6624843,229.3037352,69.3239475,21.5104392,351.7787865,160.6381269,43.0900605,111.8234921,504.5257806,151.8035678,63.6071427,1593.281012,58.1557874,442.5773729,496.4063373,145.0378387,1075.243878,303.616445,187.8524042,115.2425393,766.0911802,595.9455029,146.450527,884.2851795,17.9159595,45.5018581,6.7493376,175.6979233,267.6123772,212.712051,47.7437601,165.3423486,292.331059,200.5346961,64.5794975,816.477337,183.3479609,193.1629747,910.4451357,337.5741407,447.0907628,144.3573211,234.0007603,261.0644462,68.5212813,206.7842592,3.2152885,37.3990639,55.1791239,13.944434,62.9207162,3.6311866,475.564522
2004,May,1623.892706,117.9372708,201.7193331,350.666445,441.3320216,570.0017065,334.4120092,962.2671271,164.0741103,110.0642734,75.8428559,522.4222377,202.3585678,1817.268811,124.1475159,142.7643934,77.1398302,127.8894758,208.1791897,244.2333688,43.5989666,333.2513689,85.6591881,61.270762,194.8148439,104.3669814,9.8926477,145.7514558,87.8827226,60.3700955,48.9048077,225.2524509,132.1378697,18.7612334,1096.748861,107.1767481,192.6017444,282.936559,105.2877095,1054.040987,109.2246973,347.1191699,191.4243258,760.6383279,657.6713535,172.2658585,634.8881286,40.5752242,67.0574356,76.8558964,108.8026535,93.4266737,155.4642815,31.6570662,96.0814417,81.5676189,154.1776594,43.4201862,1012.315557,223.1826277,174.1243717,436.5914282,183.2441915,280.1393294,36.4996289,135.2099904,64.6101503,16.9930356,219.39189,9.8502299,30.2906202,23.6908034,135.125127,24.3732532,2.5874113,475.506198
2004,June,1761.263309,122.8972806,150.701365,174.0378016,219.5541388,435.9613735,451.8772314,1045.875917,41.6739685,241.1663875,97.3047075,502.7101621,243.1655847,1415.871744,90.2882821,534.8192553,56.8867052,133.7966768,80.1454945,177.4184478,36.0904361,126.0636611,105.6783736,5.516509,192.898288,11.1330941,5.5562846,199.2453054,96.3403498,30.9105784,81.9589179,301.282434,64.8035529,4.832774,1149.448199,146.2208512,136.0896001,333.6015816,93.6278694,1026.993468,84.1056975,282.445426,235.7825765,827.3802112,850.4967445,124.6051034,418.5763602,14.3265642,17.3926802,17.5539485,107.289883,79.395957,67.4360365,22.5867795,96.0503284,53.3888371,152.5458485,15.752146,904.6959326,105.4088146,256.5351643,356.3336435,175.066478,319.1945259,51.8944198,84.0111915,92.2885748,16.2099568,276.2364861,12.5354416,115.1613724,64.1742641,45.2527487,29.3886007,18.2767957,385.3093992
2004,July,1816.162178,103.680502,172.7593325,294.2406628,459.704834,605.7738154,533.6298675,1516.189958,129.5377602,267.8633496,397.7588121,659.7732591,214.6480256,1480.616753,130.1381916,243.3267955,87.2315136,138.4627444,166.6294283,183.9897071,104.2672256,341.0045026,89.8775802,20.3380124,202.6903404,31.0347608,44.6815592,131.3297665,67.4809396,129.2294386,75.4008044,173.3071684,37.119255,24.3173907,1410.806869,242.7570221,534.0019198,362.3113922,195.4049564,1503.224049,1221.623274,491.0081236,180.0287817,1241.538296,995.6748996,136.7538569,802.5937833,43.1977971,62.9658299,16.0554625,72.8583759,84.3652056,115.0096776,110.1576692,55.9300987,184.9139008,181.3592043,62.077897,1134.977189,315.5841345,910.2759602,561.1223948,276.069477,174.1720027,12.9718536,101.0096441,59.6549573,8.8586378,468.8818783,31.1063731,179.6274236,177.8836159,172.4696364,124.6574109,42.0620345,420.3486608
2004,August,1578.546549,48.0960358,204.8769927,230.881872,277.8933907,533.0485751,326.7822653,1078.420079,125.5598847,86.7436072,606.597832,671.5231406,138.0481412,1438.158642,84.7794082,63.6936282,57.479868,121.0279107,157.5909696,234.7424528,69.2981778,366.9272939,87.7921709,18.4432082,154.0428815,62.7481501,36.8627537,294.1818749,52.6254666,11.3750833,0,227.3161754,60.8755436,28.359856,1137.50072,132.6543559,603.2695598,468.9838866,246.1712419,1643.477202,282.6471653,414.4311634,220.1858239,1346.584572,883.5054537,297.2555014,618.1161198,25.7501437,28.3839592,38.6984009,102.2967631,49.2786117,53.1298852,4.9049612,67.4567228,94.1669417,103.4140701,0.9679761,794.3978038,209.6948206,518.9370944,420.0689999,667.69623,208.2645985,35.1011597,95.1689968,28.188626,5.0882633,377.4660928,9.8560545,208.8913115,151.7670267,149.6390105,35.9022279,16.4430471,371.1297883
2004,September,1661.82696,61.1644902,135.7866572,272.7933859,463.8715388,450.4110287,457.0197609,1252.950308,374.86426,229.6497576,339.3320111,642.8437058,270.9904091,1263.105756,84.6703728,182.5801822,81.3875407,118.0210946,143.3867852,197.794925,46.383526,390.6272054,104.7035595,33.9461847,105.7977599,88.9080763,14.5603436,168.6633719,106.8146716,42.3543492,2.1430158,199.1184892,48.0594938,27.8421024,1376.654935,251.4540888,602.4868418,470.7055397,262.974604,1929.231928,146.7045979,510.5649328,222.3672033,1235.590537,1121.737669,236.0103825,655.9073469,57.4979595,46.2469359,39.0297655,50.2111538,104.5781542,80.7094549,18.9064422,83.5391001,70.6253475,284.7717495,13.4443086,802.1714886,280.9310131,848.2303825,433.053237,377.6047691,122.0758644,29.9165609,133.2076763,61.9529967,23.941592,271.2969171,31.5721194,176.2267464,48.9191651,73.8469483,63.7054938,12.2223875,355.3587713
2004,October,2053.384606,87.275346,153.0858299,204.4502464,749.7753753,554.425291,395.8539685,1958.958892,229.9118195,328.2063197,433.448567,1202.905437,253.0066568,1346.381139,69.9383974,144.6945756,77.1027739,160.1694394,94.6039848,196.1948081,40.7732994,229.6133066,165.4484099,25.7095902,221.2217842,69.0726385,24.876068,133.5278561,157.9921713,16.5025657,54.6381285,371.9648954,41.9585839,24.0845931,1253.529242,159.6925903,674.0960618,454.6795986,251.9057646,1845.76886,295.4316768,462.1659333,182.134415,1312.893072,830.79717,88.3105919,639.11633,19.4928527,75.4354222,58.5964525,202.6688731,121.8500435,150.6771483,76.6156725,118.3425129,162.8223431,269.5784158,33.8790959,1047.951451,386.2368565,480.6400975,637.614134,468.0826822,322.1947626,45.7010141,209.2620212,70.9143483,37.5272643,207.7545687,9.7672094,90.894462,63.3157144,45.2794617,25.7490551,1.2169412,532.9430006
2004,November,1628.215001,145.5676027,291.0195292,192.4057563,287.6626361,507.6553855,275.2516533,1415.166956,66.2690056,140.707563,204.6360279,515.7542318,347.1690001,1593.606615,145.9909218,170.9270941,52.5529509,159.142054,169.0833171,209.8780276,153.7632933,308.6085017,121.3689189,78.9181792,196.5511085,30.469275,37.8131451,198.2299598,218.5617848,41.5502937,51.2149868,201.1387532,72.2549297,21.640157,1550.202072,107.2330408,245.7576586,165.1363591,154.769411,1523.614944,176.2955281,167.5720472,168.6151679,967.7355894,290.7270886,98.9175248,875.1523723,8.4441882,21.0076018,42.9795958,109.6844781,82.1612449,94.2198249,61.8315588,115.9368177,104.8873051,76.1763658,26.2785023,900.010904,258.4270356,360.1809093,438.2027939,282.5136983,343.3845936,65.4254811,161.971337,97.3506609,45.940497,162.0450802,6.7796148,16.2421959,7.0867882,89.0399112,12.6018478,9.2353632,287.9742133
2004,December,1679.950865,62.2143466,154.6099721,441.8073524,466.9512695,403.6804345,263.4407985,1157.663281,897.2339311,235.5808716,166.8430068,728.7366693,211.0053228,1273.842962,105.0734308,106.4889213,86.8905441,159.2796695,136.5739888,226.5582804,204.981708,169.8870441,124.2797716,34.954585,166.762316,47.2148213,56.1208761,292.871758,192.4041127,32.970158,29.3489497,415.7142159,16.0292605,8.4016895,1150.123517,79.343684,246.620626,519.1502556,105.1839016,1182.171239,165.0952713,208.6928105,61.5589876,796.0489454,381.919706,118.4865755,781.6537128,16.3262754,39.362233,17.6964277,118.6601601,79.8730777,131.5647183,52.306355,64.6089175,60.5544959,95.5203709,12.5683181,818.8474843,176.0940916,245.8275385,1247.372022,194.6857633,325.5006013,53.0048396,165.1457136,188.8823975,22.5481822,459.4984582,14.6012252,27.2540694,27.3519918,11.1865193,6.2700749,2.669452,475.7395478
2005,January,2508.75096,190.940005,170.8258557,828.8113671,804.1058727,1238.523112,534.8787581,3397.170814,67.710495,244.0581219,185.7223016,3173.362377,584.1391867,2883.473378,118.6698997,188.9597666,109.7365548,439.2178659,716.5252122,777.4722981,65.4864419,607.9327996,584.0298101,55.2808977,267.7725066,60.8558441,86.9388401,1036.5916,703.0996213,44.0817624,110.6301258,1321.76252,61.5836747,5.2244153,2555.12651,84.2239433,435.707834,401.1048922,468.8606382,2433.617375,250.963377,286.0091558,138.0202401,2331.016505,608.8444808,312.1241879,1221.747339,52.2689973,31.6165456,27.3185487,172.4982311,395.1215555,305.3013878,76.369445,134.123149,374.7445583,120.7646607,63.387481,1378.943348,240.4576475,134.1274175,1395.206204,421.8949828,807.4015172,299.8112185,278.0957972,277.4408779,88.6207623,212.8396301,16.360946,68.9558626,22.9594457,34.133604,18.6298188,5.9273625,817.9390404
2005,February,1805.01967,153.1364491,98.4591515,217.4588657,338.8593825,720.2791632,162.3473633,1019.825311,64.4036235,109.6946359,283.7259968,858.1667874,157.73639,1101.441744,48.2954307,86.4470884,44.7408554,170.4282724,173.2058375,259.3019298,55.6193114,169.6697185,85.8387186,51.8710152,53.9568792,62.5735657,7.892772,190.026792,189.1440348,76.2740931,33.7977204,408.9471502,32.8202708,70.0791513,901.6021937,154.2448994,349.1715339,241.5844985,59.6895306,971.8199114,77.5943897,194.2584123,79.0579962,749.136288,487.464063,90.4483819,563.9451255,9.8197856,15.9605734,18.6262116,63.4725347,83.8728782,167.5416855,30.1445134,45.0762766,100.9545813,175.8748782,59.800095,685.5483023,119.1371308,239.3685492,418.4918792,95.8075959,439.0108697,92.1327838,114.1312204,172.1382577,64.6169724,117.8478818,30.5308302,5.8930232,0,15.7667386,11.8184444,0.4505674,297.8763803
